Id,PID,MS SubClass,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2,MS Zoning_0,MS Zoning_1,MS Zoning_2,MS Zoning_3,MS Zoning_4,MS Zoning_5,MS Zoning_6,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Neighborhood_6,Neighborhood_7,Neighborhood_8,Neighborhood_9,Neighborhood_10,Neighborhood_11,Neighborhood_12,Neighborhood_13,Neighborhood_14,Neighborhood_15,Neighborhood_16,Neighborhood_17,Neighborhood_18,Neighborhood_19,Neighborhood_20,Neighborhood_21,Neighborhood_22,Neighborhood_23,Neighborhood_24,Neighborhood_25,Neighborhood_26,Neighborhood_27,Sale Type_0,Sale Type_1,Sale Type_2,Sale Type_3,Sale Type_4,Sale Type_5,Sale Type_6,Sale Type_7,Sale Type_8,Sale Type_9
2125,907135050,20,8428,Pave,None,IR2,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,570.0,GasA,5,Y,SBrkr,0,6.8977049431286375,3,1,3,8,0,0,Detchd,Unf,1.0,Y,256,0,0,0,0,0,None,None,None,0,7,2007,11.891361900690471,1980.0,2.0,0.0,1.0,0,12,16,9,2520.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1489,908102260,20,9937,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,136.0,GasA,4,Y,SBrkr,0,7.135687347028143,3,1,3,8,0,0,Attchd,Fin,1.0,Y,736,68,0,0,0,0,None,None,None,0,6,2008,11.90158345476201,2512.0,2.0,1.0,0.0,0,12,9,9,3320.0,580.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2383,528110050,20,13891,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,10,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,Gd,690.0,GasA,5,Y,SBrkr,0,7.638198244285777,2,1,5,8,1,4,Attchd,Fin,3.0,Y,216,229,0,0,0,0,None,None,None,0,9,2006,13.049792684569493,4152.0,3.0,1.0,0.0,0,15,20,9,8316.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
983,923275040,85,9101,Pave,None,IR1,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,SFoyer,5,6,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,PConc,Av,0.0,GasA,5,Y,SBrkr,0,7.01211529430638,1,1,4,8,1,3,Attchd,Fin,2.0,Y,303,30,0,0,0,0,None,None,None,0,7,2009,12.016726473799254,2207.0,2.0,0.0,0.0,0,12,12,9,6582.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1325,902406090,50,12150,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1954,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,BrkTil,No,1050.0,GasA,5,N,FuseF,0,7.492760300922379,4,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,11,2008,11.786762130599953,2845.0,2.0,0.0,0.0,0,9,9,6,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1378,905102170,20,11200,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1965,Hip,CompShg,HdBoard,HdBoard,None,0.0,CBlock,No,134.0,GasA,5,Y,SBrkr,0,6.9469759921354175,3,1,3,8,0,0,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,None,None,0,2,2008,11.771436160121727,2080.0,2.0,0.0,0.0,0,9,9,9,2718.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1537,909281110,70,9670,Pave,None,IR1,HLS,4,Inside,Mod,Norm,Norm,1Fam,2Story,8,6,1935,Gable,CompShg,BrkFace,Stucco,Stone,40.0,PConc,No,398.0,GasA,3,Y,SBrkr,0,7.535296702444088,4,1,3,8,2,4,Detchd,Fin,2.0,Y,0,0,207,0,0,0,None,None,None,0,6,2008,12.457127040005222,2481.0,1.0,1.0,0.0,1,9,6,6,420.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
905,909101140,50,10998,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1941,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,156.0,GasA,5,Y,SBrkr,0,7.38025578842646,3,1,3,6,0,0,Detchd,Unf,2.0,Y,0,68,0,0,0,0,None,None,None,0,7,2009,11.669929213779893,2588.0,2.0,0.0,1.0,1,9,9,9,816.0,1680.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1532,909275050,70,7200,Pave,None,Reg,HLS,4,Inside,Mod,Norm,Norm,1Fam,2Story,7,6,1931,Gable,CompShg,Stucco,Wd Shng,None,0.0,BrkTil,No,776.0,GasA,3,Y,SBrkr,0,7.314552832324081,3,1,3,8,1,4,Attchd,RFn,1.0,P,0,0,112,0,0,0,None,MnPrv,None,0,2,2008,11.911701584927595,2278.0,1.0,1.0,0.0,1,6,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,534475100,20,9920,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,CBlock,No,412.0,GasA,3,Y,SBrkr,0,6.968850378341948,3,1,3,8,0,0,Attchd,RFn,1.0,Y,0,0,164,0,0,0,None,MnPrv,None,0,2,2010,11.759785542901756,2119.0,2.0,0.0,0.0,0,9,9,9,1062.0,580.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1078,528188090,160,2448,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,PConc,No,764.0,GasA,5,Y,SBrkr,0,7.3938782901077555,2,1,4,8,0,0,BuiltIn,RFn,2.0,Y,0,27,0,0,0,0,None,None,None,0,10,2008,11.951180395901384,2390.0,2.0,1.0,0.0,1,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2511,533221080,160,2998,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,2Story,6,5,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,PConc,No,403.0,GasA,5,Y,SBrkr,0,7.329093736246593,2,1,4,8,0,0,Detchd,Unf,2.0,Y,0,32,0,0,0,0,None,None,None,0,6,2006,12.019743067338679,2280.0,2.0,1.0,0.0,0,12,12,9,2118.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
912,909250220,50,7804,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,3,1928,Gable,CompShg,WdShing,Plywood,None,0.0,BrkTil,No,500.0,GasA,3,Y,SBrkr,0,7.591357046698551,4,1,4,6,2,3,Detchd,Unf,2.0,Y,431,44,0,0,0,0,None,MnPrv,None,0,12,2009,11.813030057420569,3103.0,3.0,0.0,1.0,1,9,9,9,2488.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2351,527356020,60,16692,Pave,None,IR1,Lvl,4,Inside,Gtl,RRAn,Norm,1Fam,2Story,7,5,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,CBlock,No,133.0,GasA,3,Y,SBrkr,0,7.931644021454312,5,1,4,8,2,3,Attchd,RFn,2.0,Y,0,112,0,0,440,519,Fa,MnPrv,TenC,2000,7,2006,12.429216196844385,4176.0,4.0,1.0,0.0,0,9,12,9,3160.0,938.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,923226250,160,1476,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,4,7,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,CBlock,No,370.0,GasA,5,Y,SBrkr,0,6.9957661563048505,3,1,3,8,0,0,None,None,0.0,Y,200,26,0,0,0,0,None,None,None,0,3,2010,11.238488619268468,1638.0,1.0,1.0,0.0,0,9,9,0,1056.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2586,535305120,20,10170,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,6,6,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,CBlock,No,216.0,GasA,3,Y,SBrkr,0,7.362010551259734,2,1,4,8,1,4,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2006,11.951180395901384,1791.0,1.0,1.0,0.0,0,9,9,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224,905106140,60,9364,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2Story,6,7,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,CBlock,No,292.0,GasA,3,Y,SBrkr,0,7.20934025660291,4,1,3,8,0,0,Attchd,Fin,1.0,Y,379,36,0,0,0,0,None,MnPrv,None,0,3,2010,11.970350312009106,2015.0,1.0,1.0,0.0,0,9,9,9,1855.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98,533212020,160,2544,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,190.0,GasA,5,Y,SBrkr,0,7.090076835776093,2,1,4,8,0,0,Detchd,RFn,2.0,Y,0,172,0,0,0,0,None,None,None,0,2,2010,11.915051671812876,1800.0,3.0,1.0,0.0,1,12,12,9,2208.0,210.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2565,534479300,20,9888,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,450.0,GasA,3,Y,FuseA,0,6.841615476477593,2,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,160,0,0,0,None,MnPrv,None,0,3,2006,11.703545824578876,1872.0,1.0,0.0,0.0,1,12,9,9,1944.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1934,535304170,20,7942,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,6,7,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,0.0,GasA,3,Y,FuseF,0,6.9469759921354175,3,1,3,8,0,0,Attchd,Fin,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2007,11.820410164718187,2080.0,1.0,1.0,0.0,0,9,9,9,255.0,4775.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
997,527107010,60,15038,Pave,None,IR2,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,2Story,6,5,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,No,778.0,GasA,4,Y,SBrkr,0,7.400009517162693,3,1,3,8,1,3,Attchd,Fin,2.0,Y,168,84,0,0,0,0,None,None,None,0,11,2008,12.061046873479915,2552.0,2.0,1.0,0.0,0,9,12,9,414.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,528382020,60,11764,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Norm,Norm,1Fam,2Story,8,7,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,PConc,No,628.0,GasA,5,Y,SBrkr,0,7.727535110475447,4,1,4,8,1,4,Attchd,Fin,3.0,Y,132,57,0,0,0,0,None,None,None,0,4,2010,12.577636201962655,3422.0,2.0,1.0,0.0,1,12,12,9,3144.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1799,528458130,60,9000,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Av,1120.0,GasA,5,Y,SBrkr,0,7.867105500316738,4,1,5,8,1,4,BuiltIn,Fin,2.0,Y,208,364,0,0,0,0,None,None,None,0,8,2007,12.623061104072981,3794.0,2.0,1.0,0.0,0,12,12,9,384.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
230,905109170,20,20062,Pave,None,IR1,Low,4,Inside,Mod,Norm,Norm,1Fam,1Story,7,7,1977,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,328.0,GasA,4,Y,SBrkr,0,7.301822342137933,1,1,3,8,2,3,Attchd,RFn,2.0,Y,496,0,0,0,0,0,None,None,None,0,4,2010,12.506177237980511,2903.0,2.0,1.0,0.0,1,16,12,9,5460.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1295,902109160,50,7308,Pave,None,Reg,Lvl,4,Corner,Gtl,Artery,Norm,1Fam,1.5Fin,5,5,1920,Gable,CompShg,WdShing,Wd Shng,None,0.0,BrkTil,No,576.0,GasA,4,N,FuseA,0,7.461640392208575,2,1,5,8,1,4,Detchd,Unf,1.0,N,0,0,236,0,0,0,None,None,None,0,6,2008,11.713823407337117,2676.0,1.0,0.0,0.0,1,4,9,4,1080.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
638,535178120,20,8750,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,CBlock,No,727.0,GasA,4,Y,FuseA,0,7.2312870043276165,3,1,4,8,0,0,Attchd,Unf,1.0,Y,280,0,0,0,0,0,None,GdWo,None,0,7,2009,11.938193200374572,2764.0,1.0,1.0,0.0,0,9,9,9,516.0,966.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2278,923202134,20,8402,Pave,None,Reg,Lvl,4,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,914.0,GasA,5,Y,SBrkr,0,7.021083964289139,3,1,3,8,0,0,None,None,0.0,Y,0,30,0,0,0,0,None,None,None,0,12,2007,11.898187865760873,2240.0,1.0,0.0,0.0,0,9,12,0,1030.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2202,909252150,70,4000,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,2Story,7,8,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,285.0,GasA,3,Y,SBrkr,0,7.001245622069477,2,1,3,8,1,4,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2007,11.908340237224893,1629.0,2.0,0.0,0.0,1,9,12,9,1476.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2833,908188150,160,3363,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,PConc,No,976.0,GasA,5,Y,SBrkr,0,7.4430783743485165,3,1,4,4,0,0,Detchd,Unf,2.0,Y,0,40,0,0,0,0,None,None,None,0,4,2006,11.77528972943772,2684.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,528150040,20,13615,Pave,None,IR1,HLS,4,Corner,Mod,Norm,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,PConc,Gd,1802.0,GasA,5,Y,SBrkr,0,7.496652438168282,3,1,5,8,1,4,Attchd,Fin,3.0,Y,158,105,0,0,0,0,None,None,None,0,6,2007,12.826649133255286,3604.0,2.0,1.0,0.0,0,15,15,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2428,528228565,120,3013,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,PConc,Gd,1346.0,GasA,5,Y,SBrkr,0,7.317212408359839,2,1,4,8,1,4,Attchd,Fin,2.0,Y,142,20,0,0,0,0,None,None,None,0,4,2006,12.271345272146368,2868.0,2.0,0.0,0.0,0,12,12,9,96.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,905453080,20,17485,Pave,None,IR2,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,PConc,Gd,162.0,GasA,5,Y,SBrkr,0,7.318539548567902,1,1,4,8,2,3,Attchd,RFn,2.0,Y,0,0,0,0,0,0,None,None,None,0,1,2010,12.637952459809787,3016.0,2.0,0.0,0.0,1,12,12,9,8076.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1564,914453045,20,23730,Pave,None,IR2,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,PConc,Mn,1140.0,GasA,5,Y,SBrkr,0,7.616775808698372,3,1,4,8,0,0,Attchd,Fin,3.0,Y,0,46,192,0,0,0,None,None,None,0,9,2008,12.61153775363834,3872.0,4.0,0.0,0.0,1,12,15,9,4200.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2613,535403150,20,8910,Pave,None,Reg,Lvl,4,Corner,Gtl,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,Mn,0.0,GasA,5,Y,SBrkr,0,7.085064293952548,3,1,3,8,1,2,BuiltIn,Fin,2.0,Y,0,0,192,0,0,0,None,None,None,0,7,2006,11.979799201207035,1849.0,1.0,1.0,-1.0,0,9,9,9,3275.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2832,908188140,160,2522,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,PConc,No,970.0,GasA,5,Y,SBrkr,0,7.443663683115591,3,1,4,4,0,0,Detchd,Unf,2.0,Y,0,40,0,0,0,0,None,None,None,0,4,2006,11.831379196088765,2679.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2459,528439030,20,8688,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,PConc,Av,1616.0,GasA,5,Y,SBrkr,0,7.38770923908104,3,1,4,8,0,0,Attchd,RFn,3.0,Y,208,59,0,0,0,0,None,None,None,0,4,2006,12.354492650648446,3232.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1360,903452025,30,6291,Grvl,None,IR1,Lvl,4,Inside,Gtl,RRNe,Norm,1Fam,1Story,6,6,1930,Gable,CompShg,Stucco,Wd Shng,None,0.0,BrkTil,No,768.0,GasA,3,Y,SBrkr,0,6.643789733147672,1,1,3,8,0,0,Detchd,Unf,2.0,N,0,0,84,0,0,0,None,None,None,0,7,2008,11.449453042014653,1536.0,1.0,0.0,0.0,1,16,9,9,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2723,905200380,30,17529,Pave,None,Reg,Lvl,4,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1924,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,BrkTil,No,872.0,GasA,2,N,FuseF,0,6.77078942390898,2,1,2,5,1,4,Detchd,Unf,1.0,N,0,0,116,0,0,0,None,None,None,0,4,2006,11.561715629139659,1744.0,1.0,0.0,0.0,1,9,9,4,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,903235100,30,6324,Pave,None,IR1,Lvl,4,Inside,Gtl,Feedr,RRNn,1Fam,1Story,4,6,1927,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,520.0,GasA,2,N,SBrkr,0,6.253828811575472,1,1,2,8,0,0,Detchd,Unf,1.0,Y,49,0,87,0,0,0,None,None,None,0,5,2008,11.134589024250317,1040.0,1.0,0.0,-1.0,1,9,9,6,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,535106190,90,11600,Pave,None,Reg,Lvl,4,Corner,Gtl,Feedr,Norm,Duplex,2Story,5,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,CBlock,No,662.0,GasA,3,Y,FuseA,0,7.729295674310483,5,2,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,1,2010,11.946654038351252,3379.0,2.0,0.0,0.0,0,9,9,9,1329.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2235,910201050,50,7288,Pave,None,Reg,Lvl,4,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,5,7,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,936.0,GasA,5,Y,SBrkr,0,7.378383712996714,3,1,3,8,0,0,None,None,0.0,N,0,0,0,176,0,0,None,None,None,0,9,2007,11.774135217090896,2537.0,2.0,0.0,0.0,1,16,3,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
