Id,PID,MS SubClass,MS Zoning,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Exposure,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,data_origin,TotalSF,Total_full_bath,Total_half_bath,garage_yrblt_rel,remod_yr_rel,ExterQualCond,BsmtQualCond,GarageQualCond,BasmtFinSF_type1,BasmtFinSF_type2
2586,535305120,20,RL,10170,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,CBlock,No,216.0,GasA,3,Y,SBrkr,0,7.362010551259734,2,1,4,8,1,4,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,6,2006,WD ,11.951180395901384,train,1791.0,1.0,1.0,0.0,0,9,9,9,0.0,0.0
224,905106140,60,RL,9364,Pave,None,Reg,Lvl,4,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,CBlock,No,292.0,GasA,3,Y,SBrkr,0,7.20934025660291,4,1,3,8,0,0,Attchd,Fin,1.0,Y,379,36,0,0,0,0,None,MnPrv,None,0,3,2010,WD ,11.970350312009105,train,2015.0,1.0,1.0,0.0,0,9,9,9,1855.0,0.0
98,533212020,160,FV,2544,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,190.0,GasA,5,Y,SBrkr,0,7.090076835776092,2,1,4,8,0,0,Detchd,RFn,2.0,Y,0,172,0,0,0,0,None,None,None,0,2,2010,WD ,11.915051671812877,train,1800.0,3.0,1.0,0.0,1,12,12,9,2208.0,210.0
2565,534479300,20,RL,9888,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,No,450.0,GasA,3,Y,FuseA,0,6.841615476477592,2,1,3,8,0,0,Attchd,Unf,1.0,Y,0,0,160,0,0,0,None,MnPrv,None,0,3,2006,WD ,11.703545824578878,train,1872.0,1.0,0.0,0.0,1,12,9,9,1944.0,0.0
1934,535304170,20,RL,7942,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,0.0,GasA,3,Y,FuseF,0,6.946975992135418,3,1,3,8,0,0,Attchd,Fin,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2007,WD ,11.820410164718188,train,2080.0,1.0,1.0,0.0,0,9,9,9,255.0,4775.0
997,527107010,60,RL,15038,Pave,None,IR2,Lvl,4,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,PConc,No,778.0,GasA,4,Y,SBrkr,0,7.400009517162692,3,1,3,8,1,3,Attchd,Fin,2.0,Y,168,84,0,0,0,0,None,None,None,0,11,2008,WD ,12.061046873479915,train,2552.0,2.0,1.0,0.0,0,9,12,9,414.0,0.0
64,528382020,60,RL,11764,Pave,None,IR1,Lvl,4,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,PConc,No,628.0,GasA,5,Y,SBrkr,0,7.727535110475448,4,1,4,8,1,4,Attchd,Fin,3.0,Y,132,57,0,0,0,0,None,None,None,0,4,2010,WD ,12.577636201962656,train,3422.0,2.0,1.0,0.0,1,12,12,9,3144.0,0.0
1799,528458130,60,FV,9000,Pave,None,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,PConc,Av,1120.0,GasA,5,Y,SBrkr,0,7.867105500316739,4,1,5,8,1,4,BuiltIn,Fin,2.0,Y,208,364,0,0,0,0,None,None,None,0,8,2007,New,12.623061104072981,train,3794.0,2.0,1.0,0.0,0,12,12,9,384.0,0.0
230,905109170,20,RL,20062,Pave,None,IR1,Low,4,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,Gd,328.0,GasA,4,Y,SBrkr,0,7.301822342137932,1,1,3,8,2,3,Attchd,RFn,2.0,Y,496,0,0,0,0,0,None,None,None,0,4,2010,WD ,12.506177237980511,train,2903.0,2.0,1.0,0.0,1,16,12,9,5460.0,0.0
1295,902109160,50,RM,7308,Pave,None,Reg,Lvl,4,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,Gable,CompShg,WdShing,Wd Shng,None,0.0,BrkTil,No,576.0,GasA,4,N,FuseA,0,7.461640392208575,2,1,5,8,1,4,Detchd,Unf,1.0,N,0,0,236,0,0,0,None,None,None,0,6,2008,WD ,11.713823407337118,train,2676.0,1.0,0.0,0.0,1,4,9,4,1080.0,0.0
638,535178120,20,RL,8750,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,CBlock,No,727.0,GasA,4,Y,FuseA,0,7.231287004327616,3,1,4,8,0,0,Attchd,Unf,1.0,Y,280,0,0,0,0,0,None,GdWo,None,0,7,2009,WD ,11.938193200374572,train,2764.0,1.0,1.0,0.0,0,9,9,9,516.0,966.0
2278,923202134,20,RL,8402,Pave,None,Reg,Lvl,4,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,914.0,GasA,5,Y,SBrkr,0,7.02108396428914,3,1,3,8,0,0,None,None,0.0,Y,0,30,0,0,0,0,None,None,None,0,12,2007,New,11.898187865760873,train,2240.0,1.0,0.0,0.0,0,9,12,0,1030.0,0.0
2202,909252150,70,RL,4000,Pave,None,Reg,Lvl,4,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,No,285.0,GasA,3,Y,SBrkr,0,7.001245622069476,2,1,3,8,1,4,Detchd,Unf,1.0,Y,0,0,0,0,0,0,None,MnPrv,None,0,6,2007,WD ,11.908340237224891,train,1629.0,2.0,0.0,0.0,1,9,12,9,1476.0,0.0
2833,908188150,160,RM,3363,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,PConc,No,976.0,GasA,5,Y,SBrkr,0,7.443078374348516,3,1,4,4,0,0,Detchd,Unf,2.0,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD ,11.77528972943772,train,2684.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
1707,528150040,20,RL,13615,Pave,None,IR1,HLS,4,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,PConc,Gd,1802.0,GasA,5,Y,SBrkr,0,7.496652438168283,3,1,5,8,1,4,Attchd,Fin,3.0,Y,158,105,0,0,0,0,None,None,None,0,6,2007,WD ,12.826649133255284,train,3604.0,2.0,1.0,0.0,0,15,15,9,0.0,0.0
2428,528228565,120,RL,3013,Pave,None,Reg,Lvl,4,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,PConc,Gd,1346.0,GasA,5,Y,SBrkr,0,7.317212408359839,2,1,4,8,1,4,Attchd,Fin,2.0,Y,142,20,0,0,0,0,None,None,None,0,4,2006,WD ,12.27134527214637,train,2868.0,2.0,0.0,0.0,0,12,12,9,96.0,0.0
242,905453080,20,RL,17485,Pave,None,IR2,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,PConc,Gd,162.0,GasA,5,Y,SBrkr,0,7.318539548567902,1,1,4,8,2,3,Attchd,RFn,2.0,Y,0,0,0,0,0,0,None,None,None,0,1,2010,Con,12.637952459809789,train,3016.0,2.0,0.0,0.0,1,12,12,9,8076.0,0.0
1564,914453045,20,RL,23730,Pave,None,IR2,Lvl,4,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,PConc,Mn,1140.0,GasA,5,Y,SBrkr,0,7.616775808698373,3,1,4,8,0,0,Attchd,Fin,3.0,Y,0,46,192,0,0,0,None,None,None,0,9,2008,WD ,12.611537753638338,train,3872.0,4.0,0.0,0.0,1,12,15,9,4200.0,0.0
2613,535403150,20,RL,8910,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,CBlock,Mn,0.0,GasA,5,Y,SBrkr,0,7.085064293952548,3,1,3,8,1,2,BuiltIn,Fin,2.0,Y,0,0,192,0,0,0,None,None,None,0,7,2006,WD ,11.979799201207037,train,1849.0,1.0,1.0,-1.0,0,9,9,9,3275.0,0.0
2832,908188140,160,RM,2522,Pave,None,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,PConc,No,970.0,GasA,5,Y,SBrkr,0,7.443663683115591,3,1,4,4,0,0,Detchd,Unf,2.0,Y,0,40,0,0,0,0,None,None,None,0,4,2006,WD ,11.831379196088763,train,2679.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
2459,528439030,20,RL,8688,Pave,None,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,PConc,Av,1616.0,GasA,5,Y,SBrkr,0,7.38770923908104,3,1,4,8,0,0,Attchd,RFn,3.0,Y,208,59,0,0,0,0,None,None,None,0,4,2006,WD ,12.354492650648448,train,3232.0,2.0,0.0,0.0,0,12,12,9,0.0,0.0
1360,903452025,30,RM,6291,Grvl,None,IR1,Lvl,4,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,Gable,CompShg,Stucco,Wd Shng,None,0.0,BrkTil,No,768.0,GasA,3,Y,SBrkr,0,6.643789733147672,1,1,3,8,0,0,Detchd,Unf,2.0,N,0,0,84,0,0,0,None,None,None,0,7,2008,WD ,11.449453042014655,train,1536.0,1.0,0.0,0.0,1,16,9,9,0.0,0.0
2723,905200380,30,RL,17529,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,BrkTil,No,872.0,GasA,2,N,FuseF,0,6.77078942390898,2,1,2,5,1,4,Detchd,Unf,1.0,N,0,0,116,0,0,0,None,None,None,0,4,2006,WD ,11.56171562913966,train,1744.0,1.0,0.0,0.0,1,9,9,4,0.0,0.0
1350,903235100,30,RM,6324,Pave,None,IR1,Lvl,4,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,520.0,GasA,2,N,SBrkr,0,6.253828811575473,1,1,2,8,0,0,Detchd,Unf,1.0,Y,49,0,87,0,0,0,None,None,None,0,5,2008,WD ,11.134589024250317,train,1040.0,1.0,0.0,-1.0,1,9,9,6,0.0,0.0
136,535106190,90,RL,11600,Pave,None,Reg,Lvl,4,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,CBlock,No,662.0,GasA,3,Y,FuseA,0,7.729295674310482,5,2,3,8,0,0,Detchd,Unf,2.0,Y,0,0,0,0,0,0,None,None,None,0,1,2010,WD ,11.946654038351252,train,3379.0,2.0,0.0,0.0,0,9,9,9,1329.0,0.0
2235,910201050,50,RM,7288,Pave,None,Reg,Lvl,4,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,Gable,CompShg,VinylSd,VinylSd,None,0.0,BrkTil,No,936.0,GasA,5,Y,SBrkr,0,7.3783837129967145,3,1,3,8,0,0,None,None,0.0,N,0,0,0,176,0,0,None,None,None,0,9,2007,WD ,11.774135217090894,train,2537.0,2.0,0.0,0.0,1,16,3,0,0.0,0.0
1993,902301130,70,RM,4571,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,Gable,CompShg,MetalSd,MetalSd,None,0.0,BrkTil,No,448.0,GasA,5,Y,SBrkr,0,7.116394144093465,3,1,3,8,0,0,Detchd,Unf,2.0,Y,280,0,143,0,0,0,None,None,None,0,6,2007,WD ,11.643953727376633,train,1848.0,1.0,0.0,1.0,1,9,9,4,672.0,0.0
367,527214050,20,RL,17423,Pave,None,IR1,Lvl,4,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,PConc,No,312.0,GasA,5,Y,SBrkr,0,7.711548979629146,1,1,5,8,1,4,Attchd,Fin,3.0,Y,0,60,0,0,0,0,None,None,None,0,7,2009,New,13.1260306447518,train,4450.0,3.0,0.0,1.0,1,15,15,9,11424.0,0.0
1309,902300215,50,RM,12665,Pave,Grvl,IR1,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Mn,876.0,GasA,4,Y,SBrkr,0,7.255591274253665,4,1,3,8,1,4,Detchd,Unf,3.0,Y,418,0,194,0,0,0,None,None,None,0,6,2008,WD ,11.94405831982697,train,2292.0,1.0,1.0,1.0,1,9,9,9,0.0,0.0
402,527425110,20,RL,9000,Pave,None,Reg,Lvl,4,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,No,624.0,GasA,4,Y,SBrkr,0,6.761572768804055,3,1,3,8,0,0,Detchd,Unf,2.0,Y,200,0,0,0,0,0,None,GdWo,None,0,7,2009,WD ,11.77528972943772,train,1728.0,1.0,0.0,1.0,1,12,9,9,1200.0,0.0
1592,923203140,120,RM,4500,Pave,None,Reg,Lvl,4,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,PConc,No,325.0,GasA,5,Y,SBrkr,0,7.080867896690782,2,1,3,8,0,0,Attchd,RFn,2.0,Y,0,122,0,0,0,0,None,None,None,0,4,2008,WD ,11.986049221552207,train,2378.0,3.0,0.0,0.0,0,9,15,9,5184.0,0.0
2409,528186110,120,RL,6373,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,PConc,No,1251.0,GasA,5,Y,SBrkr,0,7.418180822726788,2,1,4,8,1,4,Attchd,RFn,2.0,Y,228,75,0,0,0,0,None,None,None,0,6,2006,New,12.644617856906528,train,3332.0,3.0,0.0,0.0,0,15,20,9,2490.0,0.0
539,531371050,20,RL,10083,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,343.0,GasA,5,Y,SBrkr,0,7.090076835776092,2,1,4,8,0,0,Attchd,RFn,2.0,Y,0,41,0,0,0,0,None,None,None,0,8,2009,WD ,12.127570417375216,train,2376.0,3.0,0.0,0.0,0,12,12,9,4998.0,0.0
1940,535327200,20,RL,13300,Pave,None,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,551.0,GasA,3,Y,SBrkr,0,6.833031732786201,2,1,3,8,0,0,Attchd,Unf,1.0,Y,261,0,156,0,0,0,None,None,None,0,6,2007,WD ,11.790557201568507,train,1856.0,1.0,0.0,0.0,1,9,12,9,1131.0,0.0
588,534129370,20,RL,9600,Pave,None,Reg,Lvl,4,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,CBlock,Mn,588.0,GasA,3,Y,SBrkr,0,7.197435354096591,3,1,3,8,1,2,Attchd,RFn,2.0,Y,312,11,0,0,0,0,None,None,Shed,650,8,2009,WD ,12.0015054797889,train,2624.0,2.0,1.0,0.0,0,9,12,9,2765.0,441.0
96,533210060,160,FV,3215,Pave,Pave,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,PConc,Av,320.0,GasA,5,Y,SBrkr,0,7.090076835776092,2,1,4,8,0,0,Detchd,RFn,2.0,Y,0,172,0,0,0,0,None,None,None,0,4,2010,ConLD,11.951180395901384,train,1800.0,2.0,1.0,0.0,0,12,12,9,1680.0,0.0
1187,534127210,80,RL,11104,Pave,None,IR1,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,CBlock,Av,599.0,GasA,4,Y,SBrkr,0,7.2633296174768365,4,1,3,8,0,0,Attchd,RFn,2.0,Y,0,0,0,0,216,0,None,None,None,0,5,2008,WD ,12.117241431823558,train,2854.0,2.0,1.0,0.0,0,9,9,9,4968.0,0.0
2154,907280090,60,RL,15295,Pave,None,IR3,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,PConc,Mn,98.0,GasA,5,Y,SBrkr,0,7.596894438144544,3,1,4,6,2,3,Attchd,RFn,2.0,Y,225,32,0,0,0,0,None,None,None,0,6,2007,WD ,12.259613412458204,train,2852.0,3.0,1.0,0.0,1,12,12,9,4572.0,0.0
550,531452260,60,RL,9109,Pave,None,Reg,Lvl,4,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,122.0,GasA,5,Y,SBrkr,0,7.3395376954076745,3,1,4,8,0,0,Attchd,RFn,2.0,Y,140,32,0,0,0,0,None,None,None,0,10,2009,WD ,12.122691036591123,train,2294.0,3.0,1.0,0.0,0,12,12,9,72.0,3576.0
811,906226100,90,RL,7018,Pave,None,Reg,Bnk,4,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,Slab,None,0.0,GasA,3,Y,SBrkr,0,7.336285660021297,4,2,3,8,0,0,Attchd,Unf,2.0,Y,0,0,0,0,0,0,None,GdPrv,None,0,6,2009,WD ,11.685684782260491,train,1535.0,2.0,0.0,0.0,0,9,0,9,0.0,0.0
124,534403410,80,RL,14112,Pave,None,IR1,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,PConc,Av,138.0,GasA,3,Y,SBrkr,0,7.049254841255837,3,1,3,8,1,4,Attchd,RFn,2.0,Y,227,0,0,0,0,0,None,None,None,0,4,2010,WD ,12.103486056755072,train,2304.0,2.0,0.0,0.0,0,9,9,9,6084.0,0.0
1836,533206060,120,FV,3523,Pave,Pave,IR1,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,PConc,No,1081.0,GasA,5,Y,SBrkr,0,7.048386408721883,2,1,4,8,0,0,Attchd,Fin,2.0,Y,0,60,0,0,0,0,None,None,None,0,2,2007,New,12.01974306733868,train,2292.0,3.0,0.0,0.0,1,12,12,9,360.0,0.0
779,905200350,80,RL,15312,Pave,None,Reg,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,CBlock,Av,550.0,GasA,5,Y,SBrkr,0,7.037027614686276,3,1,3,8,1,3,Attchd,RFn,2.0,Y,0,0,0,0,140,0,None,MnPrv,None,0,3,2009,COD,11.904967552746252,train,2276.0,1.0,1.0,0.0,0,9,9,9,2352.0,0.0
1886,534276180,20,RL,7450,Pave,None,IR1,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,CBlock,No,250.0,GasA,4,Y,SBrkr,0,6.97914527506881,2,1,4,7,1,4,Detchd,Unf,2.0,Y,0,72,0,0,0,0,None,GdWo,None,0,1,2007,WD ,11.728036844587175,train,1968.0,1.0,0.0,1.0,0,9,9,9,1314.0,412.0
1724,528186090,120,RL,7313,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,PConc,No,408.0,GasA,5,Y,SBrkr,0,7.353081920515432,2,1,5,8,1,4,Attchd,Fin,2.0,Y,203,47,0,0,0,0,None,None,None,0,8,2007,WD ,12.533576212168626,train,3122.0,3.0,0.0,0.0,0,15,15,9,6918.0,0.0
2450,528358030,60,RL,10019,Pave,None,IR1,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,PConc,No,815.0,GasA,5,Y,SBrkr,0,7.9105906122564775,4,1,4,8,1,5,Attchd,RFn,3.0,Y,307,169,168,0,0,0,None,None,None,0,6,2006,WD ,12.765688433465597,train,4068.0,2.0,1.0,0.0,0,12,12,9,2635.0,0.0
1013,527214030,20,RL,15401,Pave,None,IR1,HLS,4,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,PConc,Gd,547.0,GasA,5,Y,SBrkr,0,7.5411524551363085,2,1,5,8,1,4,Attchd,Fin,3.0,Y,214,76,0,0,0,0,None,None,None,0,9,2008,WD ,12.866179972011919,train,3768.0,3.0,0.0,0.0,0,15,15,9,8022.0,0.0
2084,905476170,30,RL,9098,Pave,None,IR1,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,BrkTil,Mn,180.0,GasA,5,Y,SBrkr,0,6.405228458030842,2,1,3,8,0,0,None,None,0.0,N,0,0,144,0,0,0,None,None,None,0,7,2007,WD ,11.362102575235644,train,1133.0,2.0,0.0,0.0,1,9,9,0,1740.0,0.0
1184,533350120,20,RL,16280,Pave,None,Reg,Lvl,4,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,Gable,CompShg,VinylSd,VinylSd,None,0.0,CBlock,Mn,0.0,GasA,5,Y,SBrkr,0,7.421177528595393,3,1,5,8,1,4,Attchd,RFn,2.0,Y,280,90,0,0,0,0,None,GdWo,None,0,5,2008,WD ,12.577636201962656,train,3097.0,4.0,0.0,0.0,1,25,20,9,6264.0,1146.0
728,902477130,30,C (all),9392,Pave,None,Reg,Lvl,4,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,Mansard,CompShg,AsbShng,AsbShng,None,0.0,CBlock,No,245.0,GasA,3,N,SBrkr,0,6.680854678790215,2,1,3,8,0,0,None,None,0.0,N,0,36,94,0,0,0,None,None,None,0,9,2009,WD ,10.691944912900398,train,1042.0,1.0,0.0,0.0,1,6,6,0,0.0,0.0
950,914474070,60,RL,12209,Pave,None,IR1,Lvl,4,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,PConc,No,114.0,GasA,5,Y,SBrkr,0,7.581209826196346,3,1,4,8,1,3,BuiltIn,Fin,2.0,Y,125,192,0,0,0,0,None,None,None,0,6,2009,WD ,12.2783933071098,train,2765.0,3.0,1.0,0.0,1,9,15,9,3450.0,0.0
2524,534125210,190,RL,13110,Pave,None,IR1,Lvl,4,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,CBlock,No,191.0,GasA,5,Y,SBrkr,0,7.084226422097916,2,1,3,8,0,0,Attchd,Fin,2.0,Y,140,153,0,0,0,0,None,MnPrv,None,0,7,2006,WD ,11.894780707439258,train,2346.0,3.0,0.0,0.0,0,9,12,9,5772.0,0.0
2513,533223080,160,FV,2651,Pave,None,Reg,Lvl,4,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,PConc,No,32.0,GasA,5,Y,SBrkr,0,7.231287004327616,3,1,4,8,0,0,Detchd,Unf,2.0,Y,153,50,0,0,0,0,None,None,None,0,4,2006,WD ,12.013700752882718,train,2055.0,3.0,1.0,0.0,0,12,12,9,3846.0,0.0
2028,903427040,50,RM,8520,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,Gable,CompShg,Stucco,Stucco,None,0.0,BrkTil,No,0.0,GasW,3,N,SBrkr,0,7.8343923029104365,5,1,4,8,1,4,Detchd,Unf,1.0,Y,88,15,0,0,0,0,None,GdWo,None,0,8,2007,CWD,11.820410164718188,train,3240.0,2.0,0.0,0.0,1,12,9,9,504.0,1092.0
2309,526303060,20,RL,39384,Pave,None,IR1,Low,4,CulDSac,Sev,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902.0,CBlock,Gd,595.0,GasA,5,Y,SBrkr,0,7.237059026124737,1,1,5,7,2,4,Attchd,Unf,2.0,Y,0,189,0,0,0,0,None,None,None,0,10,2006,WD ,12.437184366493561,train,3095.0,2.0,1.0,0.0,0,9,12,9,5550.0,0.0
51,528188120,160,RL,2628,Pave,None,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,PConc,No,764.0,GasA,5,Y,SBrkr,0,7.3938782901077555,2,1,4,8,0,0,BuiltIn,RFn,2.0,Y,0,27,0,0,0,0,None,None,None,0,6,2010,WD ,12.075394321888057,train,2390.0,2.0,1.0,0.0,0,12,12,9,0.0,0.0
